"","sample_ID","upper_depth","lower_depth","SOC_stock_spline","site","geomorphons","HLI","Precip","Temp","WIP","tree_canopy_cover","NDVI_median","MNDWI_median","EVI_median","SCI_median","SAVI_median","EMBI_median","DSI_median","DSWI1_median","NDYI_median","LSWI_median","ANDWI_median","LITHOLOGY","GEOLOGIC_AGE"
"102","H-C-08-DNR",0,30,0.718692335926147,"HOH","e",0.647177994251251,3010.08227539062,10.2711420059204,0.157578319311142,72,0.611766993999481,-0.563950538635254,0.377221405506134,0.584871828556061,0.375843584537506,0.25884011387825,0.847774863243103,1.1802886724472,0.276687353849411,0.0825239270925522,-0.595301687717438,"alpine glacial drift, Fraser-age","Pleistocene"
"103","H-C-08-DNR",30,60,0.627999602319741,"HOH","e",0.647177994251251,3010.08227539062,10.2711420059204,0.157578319311142,72,0.611766993999481,-0.563950538635254,0.377221405506134,0.584871828556061,0.375843584537506,0.25884011387825,0.847774863243103,1.1802886724472,0.276687353849411,0.0825239270925522,-0.595301687717438,"alpine glacial drift, Fraser-age","Pleistocene"
"104","H-C-08-DNR",60,100,0.0482750447312911,"HOH","e",0.647177994251251,3010.08227539062,10.2711420059204,0.157578319311142,72,0.611766993999481,-0.563950538635254,0.377221405506134,0.584871828556061,0.375843584537506,0.25884011387825,0.847774863243103,1.1802886724472,0.276687353849411,0.0825239270925522,-0.595301687717438,"alpine glacial drift, Fraser-age","Pleistocene"
"105","H-C-10-2020",0,30,0.850134563766222,"HOH","f",0.680256187915802,3037.89697265625,10.2214660644531,0.569216847419739,65,0.89875203371048,-0.452905178070068,0.555260121822357,0.694133222103119,0.536483705043793,-0.124945774674416,0.295683979988098,3.38199281692505,0.566514670848846,0.543586373329163,-0.758641541004181,"glacial outwash, alpine, Fraser-age","Pleistocene"
"106","H-C-10-2020",30,60,0.564696672244561,"HOH","f",0.680256187915802,3037.89697265625,10.2214660644531,0.569216847419739,65,0.89875203371048,-0.452905178070068,0.555260121822357,0.694133222103119,0.536483705043793,-0.124945774674416,0.295683979988098,3.38199281692505,0.566514670848846,0.543586373329163,-0.758641541004181,"glacial outwash, alpine, Fraser-age","Pleistocene"
"107","H-C-10-2020",60,100,0.309088937706511,"HOH","f",0.680256187915802,3037.89697265625,10.2214660644531,0.569216847419739,65,0.89875203371048,-0.452905178070068,0.555260121822357,0.694133222103119,0.536483705043793,-0.124945774674416,0.295683979988098,3.38199281692505,0.566514670848846,0.543586373329163,-0.758641541004181,"glacial outwash, alpine, Fraser-age","Pleistocene"
"108","H-C-11R2-TNC",0,30,0.220914200328147,"HOH","g",0.658542096614838,3142.3125,9.99057960510254,0.435542047023773,68,0.894011795520782,-0.459041506052017,0.487848222255707,0.657602429389954,0.481109648942947,-0.15935318171978,0.281860500574112,3.54786157608032,0.497381061315536,0.56023234128952,-0.760977923870087,"alluvium","Quaternary"
"109","H-C-11R2-TNC",30,60,0.267167338668753,"HOH","g",0.658542096614838,3142.3125,9.99057960510254,0.435542047023773,68,0.894011795520782,-0.459041506052017,0.487848222255707,0.657602429389954,0.481109648942947,-0.15935318171978,0.281860500574112,3.54786157608032,0.497381061315536,0.56023234128952,-0.760977923870087,"alluvium","Quaternary"
"110","H-C-11R2-TNC",60,100,0.0865908159172859,"HOH","g",0.658542096614838,3142.3125,9.99057960510254,0.435542047023773,68,0.894011795520782,-0.459041506052017,0.487848222255707,0.657602429389954,0.481109648942947,-0.15935318171978,0.281860500574112,3.54786157608032,0.497381061315536,0.56023234128952,-0.760977923870087,"alluvium","Quaternary"
"111","H-C-14-2020",0,30,0.389556868838241,"HOH","f",0.630275130271912,3221.375,9.83203411102295,0.203204870223999,25,0.658230662345886,-0.627525150775909,0.388769447803497,0.618379056453705,0.405672997236252,0.32795774936676,0.83972030878067,1.19134962558746,0.404010027647018,0.0872124433517456,-0.655976355075836,"alpine glacial drift, Fraser-age","Pleistocene"
"112","H-C-14-2020",30,60,0.240998646360209,"HOH","f",0.630275130271912,3221.375,9.83203411102295,0.203204870223999,25,0.658230662345886,-0.627525150775909,0.388769447803497,0.618379056453705,0.405672997236252,0.32795774936676,0.83972030878067,1.19134962558746,0.404010027647018,0.0872124433517456,-0.655976355075836,"alpine glacial drift, Fraser-age","Pleistocene"
"113","H-C-14-2020",60,100,0.0735760521594123,"HOH","f",0.630275130271912,3221.375,9.83203411102295,0.203204870223999,25,0.658230662345886,-0.627525150775909,0.388769447803497,0.618379056453705,0.405672997236252,0.32795774936676,0.83972030878067,1.19134962558746,0.404010027647018,0.0872124433517456,-0.655976355075836,"alpine glacial drift, Fraser-age","Pleistocene"
"114","H-C-16-TNC",0,30,0.521709715834636,"HOH","e",0.892810344696045,3276.5419921875,9.87406349182129,0.107578314840794,57,0.915672600269318,-0.524332225322723,0.651162981987,0.738807320594788,0.60898494720459,-0.0601011700928211,0.29823637008667,3.35304546356201,0.486506015062332,0.540551543235779,-0.781367421150208,"alpine glacial drift, Fraser-age","Pleistocene"
"115","H-C-16-TNC",30,60,0.416374079311006,"HOH","e",0.892810344696045,3276.5419921875,9.87406349182129,0.107578314840794,57,0.915672600269318,-0.524332225322723,0.651162981987,0.738807320594788,0.60898494720459,-0.0601011700928211,0.29823637008667,3.35304546356201,0.486506015062332,0.540551543235779,-0.781367421150208,"alpine glacial drift, Fraser-age","Pleistocene"
"116","H-C-16-TNC",60,100,0.278805604091395,"HOH","e",0.892810344696045,3276.5419921875,9.87406349182129,0.107578314840794,57,0.915672600269318,-0.524332225322723,0.651162981987,0.738807320594788,0.60898494720459,-0.0601011700928211,0.29823637008667,3.35304546356201,0.486506015062332,0.540551543235779,-0.781367421150208,"alpine glacial drift, Fraser-age","Pleistocene"
"117","H-C-19-DNR",0,30,0.716326278400632,"HOH","i",0.686154127120972,3197.30517578125,9.84579086303711,0.230313271284103,59,0.914136826992035,-0.495017170906067,0.54672783613205,0.709289252758026,0.532067537307739,-0.113786697387695,0.274489223957062,3.64313101768494,0.549923896789551,0.569256126880646,-0.786410987377167,"alpine glacial drift, Fraser-age","Pleistocene"
"118","H-C-19-DNR",30,60,0.548193759238696,"HOH","i",0.686154127120972,3197.30517578125,9.84579086303711,0.230313271284103,59,0.914136826992035,-0.495017170906067,0.54672783613205,0.709289252758026,0.532067537307739,-0.113786697387695,0.274489223957062,3.64313101768494,0.549923896789551,0.569256126880646,-0.786410987377167,"alpine glacial drift, Fraser-age","Pleistocene"
