"","X","sample_ID","upper_depth","lower_depth","SOC_stock_spline","site","geomorphons","HLI","Precip","Temp","WIP","tree_canopy_cover","NDVI_median","MNDWI_median","EVI_median","SCI_median","SAVI_median","EMBI_median","DSI_median","DSWI1_median","NDYI_median","LSWI_median","ANDWI_median","LITHOLOGY","GEOLOGIC_AGE"
"117",117,"H-W-22-2020",30,100,0.97928972221742,"HOH","f",0.757384240627289,2928.236328125,10.1270875930786,0.328554213047028,64.1090698242188,0.851069450378418,-0.442636996507645,0.470046609640121,0.646657586097717,0.467862576246262,-0.0598795376718044,0.38090854883194,2.62766003608704,0.554719030857086,0.448421269655228,-0.701181769371033,"alpine glacial outwash, pre-Fraser","Pleistocene"
"118",118,"H-W-26-2020",0,30,0.615617156391953,"HOH","e",0.663476407527924,2852.88647460938,10.1332263946533,0.107421681284904,71.0916595458984,0.902204215526581,-0.4189473092556,0.51220029592514,0.674288094043732,0.501691341400146,-0.193592503666878,0.271571516990662,3.68237805366516,0.539089977741241,0.572858929634094,-0.752321779727936,"alpine glacial outwash, pre-Wisconsinan","Pleistocene"
"119",119,"H-W-26-2020",30,100,0.222429815621805,"HOH","e",0.663476407527924,2852.88647460938,10.1332263946533,0.107421681284904,71.0916595458984,0.902204215526581,-0.4189473092556,0.51220029592514,0.674288094043732,0.501691341400146,-0.193592503666878,0.271571516990662,3.68237805366516,0.539089977741241,0.572858929634094,-0.752321779727936,"alpine glacial outwash, pre-Wisconsinan","Pleistocene"
"120",120,"Hoh-ML-FR-1008.1",0,30,0.799654785986195,"HOH","c",0.680494129657745,3073.3857421875,10.1484823226929,0.254686713218689,73.0792770385742,0.591612040996552,-0.57157576084137,0.352599859237671,0.572760105133057,0.360879510641098,0.267533451318741,0.925541400909424,1.08278930187225,0.314886391162872,0.0391856469213963,-0.591708719730377,"glacial outwash, alpine, Fraser-age","Pleistocene"
"121",121,"Hoh-ML-FR-1008.1",30,100,0.710543495897397,"HOH","c",0.680494129657745,3073.3857421875,10.1484823226929,0.254686713218689,73.0792770385742,0.591612040996552,-0.57157576084137,0.352599859237671,0.572760105133057,0.360879510641098,0.267533451318741,0.925541400909424,1.08278930187225,0.314886391162872,0.0391856469213963,-0.591708719730377,"glacial outwash, alpine, Fraser-age","Pleistocene"
"122",122,"Hoh-ML-NE-FR-1043",0,30,1.09519190939204,"HOH","i",0.764592468738556,3170.5791015625,9.90206432342529,0.900313258171082,64.0351104736328,0.876549661159515,-0.452114969491959,0.511816620826721,0.686582803726196,0.505397439002991,-0.0664259567856789,0.360933870077133,2.77116775512695,0.625804007053375,0.469601333141327,-0.734769344329834,"alpine glacial drift, Fraser-age","Pleistocene"
"123",123,"Hoh-ML-NE-FR-1043",30,100,3.4701742920212,"HOH","i",0.764592468738556,3170.5791015625,9.90206432342529,0.900313258171082,64.0351104736328,0.876549661159515,-0.452114969491959,0.511816620826721,0.686582803726196,0.505397439002991,-0.0664259567856789,0.360933870077133,2.77116775512695,0.625804007053375,0.469601333141327,-0.734769344329834,"alpine glacial drift, Fraser-age","Pleistocene"
"124",124,"MC_S13",0,30,0.4444276169945,"MAS","j",0.626014709472656,1701.92333984375,8.74159717559814,0.709378182888031,72.1346969604492,0.879486501216888,-0.472544759511948,0.464437961578369,0.676314115524292,0.45629158616066,-0.0753865763545036,0.334604740142822,2.99053955078125,0.41861155629158,0.498630255460739,-0.723355770111084,"alpine glacial drift, pre-Fraser","Pleistocene"
"125",125,"MC_S13",30,100,0.0590329524272609,"MAS","j",0.626014709472656,1701.92333984375,8.74159717559814,0.709378182888031,72.1346969604492,0.879486501216888,-0.472544759511948,0.464437961578369,0.676314115524292,0.45629158616066,-0.0753865763545036,0.334604740142822,2.99053955078125,0.41861155629158,0.498630255460739,-0.723355770111084,"alpine glacial drift, pre-Fraser","Pleistocene"
"126",126,"MC_S17",0,30,0.729736746197857,"MAS","e",0.738758385181427,1737.55920410156,8.49069595336914,0.490914672613144,60.7476119995117,0.850847959518433,-0.480480432510376,0.47149008512497,0.641211152076721,0.461789458990097,-0.0495875366032124,0.358990013599396,2.80068778991699,0.397419929504395,0.472256898880005,-0.704170525074005,"basaltic andesite flows","Oligocene-Eocene"
"127",127,"MC_S17",30,100,0.259246633698285,"MAS","e",0.738758385181427,1737.55920410156,8.49069595336914,0.490914672613144,60.7476119995117,0.850847959518433,-0.480480432510376,0.47149008512497,0.641211152076721,0.461789458990097,-0.0495875366032124,0.358990013599396,2.80068778991699,0.397419929504395,0.472256898880005,-0.704170525074005,"basaltic andesite flows","Oligocene-Eocene"
"128",128,"MC_S2",0,30,2.5385286702651,"MAS","j",0.666407108306885,1740.25561523438,8.73698234558105,0.967548847198486,57.2141914367676,0.900373101234436,-0.528128981590271,0.671524167060852,0.736527681350708,0.616151630878448,-0.00915274582803249,0.336453408002853,2.97510433197021,0.422128260135651,0.496594846248627,-0.76316374540329,"alpine glacial drift, pre-Fraser","Pleistocene"
"129",129,"MC_S2",30,100,1.61433089389741,"MAS","j",0.666407108306885,1740.25561523438,8.73698234558105,0.967548847198486,57.2141914367676,0.900373101234436,-0.528128981590271,0.671524167060852,0.736527681350708,0.616151630878448,-0.00915274582803249,0.336453408002853,2.97510433197021,0.422128260135651,0.496594846248627,-0.76316374540329,"alpine glacial drift, pre-Fraser","Pleistocene"
"130",130,"MC_S21",0,30,0.869487580455851,"MAS","g",0.48363932967186,1688.85559082031,8.75603771209717,0.34062185883522,73.5648422241211,0.865568339824677,-0.467737764120102,0.386802345514297,0.660588562488556,0.390963137149811,-0.0614429675042629,0.357068002223969,2.81015467643738,0.407703131437302,0.474131077528,-0.704162418842316,"alpine glacial drift, pre-Fraser","Pleistocene"
"131",131,"MC_S21",30,100,0.568053550065747,"MAS","g",0.48363932967186,1688.85559082031,8.75603771209717,0.34062185883522,73.5648422241211,0.865568339824677,-0.467737764120102,0.386802345514297,0.660588562488556,0.390963137149811,-0.0614429675042629,0.357068002223969,2.81015467643738,0.407703131437302,0.474131077528,-0.704162418842316,"alpine glacial drift, pre-Fraser","Pleistocene"
"132",132,"MC_S5",0,30,1.09967161529118,"MAS","i",0.709599792957306,1720.80322265625,8.6828088760376,0.767158329486847,69.7683258056641,0.883617579936981,-0.494056731462479,0.491938471794128,0.696240723133087,0.477778404951096,-0.0361940525472164,0.348961770534515,2.86667943000793,0.409775048494339,0.482657670974731,-0.733640074729919,"alpine glacial drift, pre-Fraser","Pleistocene"
"133",133,"MC_S5",30,100,1.53745841881692,"MAS","i",0.709599792957306,1720.80322265625,8.6828088760376,0.767158329486847,69.7683258056641,0.883617579936981,-0.494056731462479,0.491938471794128,0.696240723133087,0.477778404951096,-0.0361940525472164,0.348961770534515,2.86667943000793,0.409775048494339,0.482657670974731,-0.733640074729919,"alpine glacial drift, pre-Fraser","Pleistocene"
"134",134,"MCN_S04",0,30,0.398966812402838,"MAS","i",0.718995809555054,1617.96447753906,8.95225143432617,0.763268232345581,62.2970886230469,0.874632239341736,-0.526581048965454,0.520624041557312,0.670585691928864,0.498557597398758,0.00482117291539907,0.373058974742889,2.68596529960632,0.362060189247131,0.456814795732498,-0.710124492645264,"alpine glacial drift, pre-Fraser","Pleistocene"
"135",135,"MCN_S04",30,100,0.81285746525438,"MAS","i",0.718995809555054,1617.96447753906,8.95225143432617,0.763268232345581,62.2970886230469,0.874632239341736,-0.526581048965454,0.520624041557312,0.670585691928864,0.498557597398758,0.00482117291539907,0.373058974742889,2.68596529960632,0.362060189247131,0.456814795732498,-0.710124492645264,"alpine glacial drift, pre-Fraser","Pleistocene"
"136",136,"MCN_S07",0,30,0.375151820923219,"MAS","i",0.558136880397797,1646.9775390625,8.8434534072876,0.801731765270233,60.9449043273926,0.882537961006165,-0.499914824962616,0.50936096906662,0.695692837238312,0.48566660284996,-0.0313256867229939,0.344778895378113,2.90070581436157,0.372407108545303,0.487243473529816,-0.737029671669006,"alpine glacial drift, pre-Fraser","Pleistocene"
"137",137,"MCN_S07",30,100,0.0396806081139196,"MAS","i",0.558136880397797,1646.9775390625,8.8434534072876,0.801731765270233,60.9449043273926,0.882537961006165,-0.499914824962616,0.50936096906662,0.695692837238312,0.48566660284996,-0.0313256867229939,0.344778895378113,2.90070581436157,0.372407108545303,0.487243473529816,-0.737029671669006,"alpine glacial drift, pre-Fraser","Pleistocene"
"138",138,"MCN_S11",0,30,0.292858934125771,"MAS","i",0.941922783851624,1582.05725097656,8.99038028717041,0.793463468551636,64.5431060791016,0.893818199634552,-0.470483869314194,0.535363078117371,0.682649075984955,0.512190461158752,-0.1076849848032,0.299598306417465,3.35783100128174,0.397364616394043,0.539459526538849,-0.741131842136383,"alpine glacial drift, pre-Fraser","Pleistocene"
"139",139,"MCN_S11",30,100,0.350693364169912,"MAS","i",0.941922783851624,1582.05725097656,8.99038028717041,0.793463468551636,64.5431060791016,0.893818199634552,-0.470483869314194,0.535363078117371,0.682649075984955,0.512190461158752,-0.1076849848032,0.299598306417465,3.35783100128174,0.397364616394043,0.539459526538849,-0.741131842136383,"alpine glacial drift, pre-Fraser","Pleistocene"
"140",140,"MCN_S13_R3_Rep12",0,30,0.313464178204423,"MAS","g",0.729706048965454,1433.80358886719,9.59851932525635,0.687451183795929,61.1648635864258,0.883887588977814,-0.510147154331207,0.581402719020844,0.700735092163086,0.544002175331116,-0.0197635013610125,0.354217410087585,2.83801698684692,0.395204812288284,0.477394998073578,-0.73595529794693,"alpine glacial drift, pre-Fraser","Pleistocene"
"141",141,"MCN_S13_R3_Rep12",30,100,0.0953421319323111,"MAS","g",0.729706048965454,1433.80358886719,9.59851932525635,0.687451183795929,61.1648635864258,0.883887588977814,-0.510147154331207,0.581402719020844,0.700735092163086,0.544002175331116,-0.0197635013610125,0.354217410087585,2.83801698684692,0.395204812288284,0.477394998073578,-0.73595529794693,"alpine glacial drift, pre-Fraser","Pleistocene"
"142",142,"MCN_S18",0,30,0.319483609686939,"MAS","f",0.846125304698944,1680.4892578125,8.56629276275635,0.375914663076401,71.9682083129883,0.874158918857574,-0.475947886705399,0.443211227655411,0.675963461399078,0.437337934970856,-0.0510029122233391,0.350971788167953,2.8592267036438,0.372529566287994,0.480761140584946,-0.713631391525269,"basaltic andesite flows","Oligocene-Eocene"
"143",143,"MCN_S18",30,100,0.162185154398665,"MAS","f",0.846125304698944,1680.4892578125,8.56629276275635,0.375914663076401,71.9682083129883,0.874158918857574,-0.475947886705399,0.443211227655411,0.675963461399078,0.437337934970856,-0.0510029122233391,0.350971788167953,2.8592267036438,0.372529566287994,0.480761140584946,-0.713631391525269,"basaltic andesite flows","Oligocene-Eocene"
"144",144,"MCN_S20",0,30,0.611130584961868,"MAS","g",0.674258947372437,1562.25842285156,9.34256744384766,0.403170645236969,61.8583183288574,0.895228624343872,-0.52483606338501,0.630687594413757,0.728670358657837,0.582642078399658,-0.00304915057495236,0.353429824113846,2.8295373916626,0.418447464704514,0.477731436491013,-0.749140501022339,"alpine glacial drift, pre-Fraser","Pleistocene"
"145",145,"MCN_S20",30,100,0.248619675672127,"MAS","g",0.674258947372437,1562.25842285156,9.34256744384766,0.403170645236969,61.8583183288574,0.895228624343872,-0.52483606338501,0.630687594413757,0.728670358657837,0.582642078399658,-0.00304915057495236,0.353429824113846,2.8295373916626,0.418447464704514,0.477731436491013,-0.749140501022339,"alpine glacial drift, pre-Fraser","Pleistocene"
"146",146,"MCN_S27",0,30,0.256701964346795,"MAS","e",0.774478137493134,1539.78100585938,9.11322975158691,0.155195236206055,58.0096740722656,0.905253291130066,-0.516620218753815,0.636764287948608,0.722864329814911,0.586460053920746,-0.0539824925363064,0.308899998664856,3.25685048103333,0.39526030421257,0.528533637523651,-0.763022243976593,"alpine glacial drift, pre-Fraser","Pleistocene"
"147",147,"MCN_S27",30,100,0.203841186135243,"MAS","e",0.774478137493134,1539.78100585938,9.11322975158691,0.155195236206055,58.0096740722656,0.905253291130066,-0.516620218753815,0.636764287948608,0.722864329814911,0.586460053920746,-0.0539824925363064,0.308899998664856,3.25685048103333,0.39526030421257,0.528533637523651,-0.763022243976593,"alpine glacial drift, pre-Fraser","Pleistocene"
"148",148,"MCN_S9",0,30,0.346984080400083,"MAS","i",0.657006978988647,1537.30078125,9.29601860046387,0.821829319000244,69.0869827270508,0.898272514343262,-0.495546162128448,0.517803907394409,0.688160359859467,0.499405533075333,-0.100537493824959,0.287844836711884,3.48387598991394,0.379057914018631,0.553210318088531,-0.75422066450119,"alpine glacial drift, pre-Fraser","Pleistocene"
"149",149,"MCN_S9",30,100,0.183391527523883,"MAS","i",0.657006978988647,1537.30078125,9.29601860046387,0.821829319000244,69.0869827270508,0.898272514343262,-0.495546162128448,0.517803907394409,0.688160359859467,0.499405533075333,-0.100537493824959,0.287844836711884,3.48387598991394,0.379057914018631,0.553210318088531,-0.75422066450119,"alpine glacial drift, pre-Fraser","Pleistocene"
"150",150,"MCS_S1",0,30,1.21739766981503,"MAS","h",0.680460929870605,1980.31188964844,7.47010135650635,0.875719428062439,70.6177597045898,0.883758544921875,-0.406281888484955,0.539680004119873,0.664641201496124,0.520790457725525,-0.165508463978767,0.304121524095535,3.29190921783447,0.560547530651093,0.533694386482239,-0.720180869102478,"basaltic andesite flows","Oligocene-Eocene"
"151",151,"MCS_S1",30,100,1.15951927774248,"MAS","h",0.680460929870605,1980.31188964844,7.47010135650635,0.875719428062439,70.6177597045898,0.883758544921875,-0.406281888484955,0.539680004119873,0.664641201496124,0.520790457725525,-0.165508463978767,0.304121524095535,3.29190921783447,0.560547530651093,0.533694386482239,-0.720180869102478,"basaltic andesite flows","Oligocene-Eocene"
"152",152,"MCS_S10",0,30,0.307882700434065,"MAS","g",0.71793669462204,2055.08374023438,7.35473918914795,0.849902391433716,67,0.888566017150879,-0.528304696083069,0.551258385181427,0.727241098880768,0.53107100725174,0.0241418331861496,0.376036584377289,2.65946674346924,0.497169137001038,0.453455865383148,-0.752574741840363,"basaltic andesite flows","Oligocene-Eocene"
"153",153,"MCS_S10",30,100,0.0912265456407297,"MAS","g",0.71793669462204,2055.08374023438,7.35473918914795,0.849902391433716,67,0.888566017150879,-0.528304696083069,0.551258385181427,0.727241098880768,0.53107100725174,0.0241418331861496,0.376036584377289,2.65946674346924,0.497169137001038,0.453455865383148,-0.752574741840363,"basaltic andesite flows","Oligocene-Eocene"
"154",154,"MCS_S23",0,30,0.621421494656681,"MAS","c",0.581071674823761,2014.65490722656,7.50440835952759,0.205683290958405,69.0125274658203,0.888650894165039,-0.465705752372742,0.545131087303162,0.677131235599518,0.522015571594238,-0.105526529252529,0.317651957273483,3.14966821670532,0.498589366674423,0.517897188663483,-0.735103785991669,"basaltic andesite flows","Oligocene-Eocene"
"155",155,"MCS_S23",30,100,0.227075491476917,"MAS","c",0.581071674823761,2014.65490722656,7.50440835952759,0.205683290958405,69.0125274658203,0.888650894165039,-0.465705752372742,0.545131087303162,0.677131235599518,0.522015571594238,-0.105526529252529,0.317651957273483,3.14966821670532,0.498589366674423,0.517897188663483,-0.735103785991669,"basaltic andesite flows","Oligocene-Eocene"
"156",156,"MCS_S3",0,30,0.726980855209899,"MAS","e",0.619249761104584,1962.04797363281,7.51048374176025,0.824085295200348,72.1352767944336,0.896810472011566,-0.433990597724915,0.461437493562698,0.676094055175781,0.456841826438904,-0.163606405258179,0.282296180725098,3.54262328147888,0.492820471525192,0.559707224369049,-0.737747073173523,"basaltic andesite flows","Oligocene-Eocene"
"157",157,"MCS_S3",30,100,0.392664885438753,"MAS","e",0.619249761104584,1962.04797363281,7.51048374176025,0.824085295200348,72.1352767944336,0.896810472011566,-0.433990597724915,0.461437493562698,0.676094055175781,0.456841826438904,-0.163606405258179,0.282296180725098,3.54262328147888,0.492820471525192,0.559707224369049,-0.737747073173523,"basaltic andesite flows","Oligocene-Eocene"
"158",158,"MCSE_S14",0,30,0.382002970492218,"MAS","i",0.790797531604767,1839.43872070312,8.05142211914062,0.388658702373505,67.2211227416992,0.874066352844238,-0.499266117811203,0.44805234670639,0.674755036830902,0.440897911787033,-0.0389968939125538,0.343387305736542,2.9194552898407,0.41730859875679,0.489031076431274,-0.724924325942993,"volcaniclastic deposits or rocks","Oligocene-Eocene"
"159",159,"MCSE_S14",30,100,0.200370760460712,"MAS","i",0.790797531604767,1839.43872070312,8.05142211914062,0.388658702373505,67.2211227416992,0.874066352844238,-0.499266117811203,0.44805234670639,0.674755036830902,0.440897911787033,-0.0389968939125538,0.343387305736542,2.9194552898407,0.41730859875679,0.489031076431274,-0.724924325942993,"volcaniclastic deposits or rocks","Oligocene-Eocene"
"160",160,"MCSE_S15",0,30,0.914169501206484,"MAS","f",0.599874258041382,1781.53869628906,8.390700340271,0.489182949066162,69.1881408691406,0.891071557998657,-0.553734600543976,0.537228167057037,0.733934223651886,0.513736963272095,0.045711699873209,0.36772158741951,2.71995663642883,0.4466273188591,0.462306469678879,-0.76364415884018,"basaltic andesite flows","Oligocene-Eocene"
"161",161,"MCSE_S15",30,100,0.230919147666567,"MAS","f",0.599874258041382,1781.53869628906,8.390700340271,0.489182949066162,69.1881408691406,0.891071557998657,-0.553734600543976,0.537228167057037,0.733934223651886,0.513736963272095,0.045711699873209,0.36772158741951,2.71995663642883,0.4466273188591,0.462306469678879,-0.76364415884018,"basaltic andesite flows","Oligocene-Eocene"
"162",162,"MCSE_S16",0,30,0.76551423772982,"MAS","f",0.511033058166504,1827.27917480469,8.3711519241333,0.19359727203846,70.6029815673828,0.893091261386871,-0.564944446086884,0.53394204378128,0.744450151920319,0.510941743850708,0.0747485011816025,0.381902635097504,2.6207766532898,0.438137382268906,0.447378218173981,-0.765052616596222,"basaltic andesite flows","Oligocene-Eocene"
"163",163,"MCSE_S16",30,100,0.368318543027758,"MAS","f",0.511033058166504,1827.27917480469,8.3711519241333,0.19359727203846,70.6029815673828,0.893091261386871,-0.564944446086884,0.53394204378128,0.744450151920319,0.510941743850708,0.0747485011816025,0.381902635097504,2.6207766532898,0.438137382268906,0.447378218173981,-0.765052616596222,"basaltic andesite flows","Oligocene-Eocene"
"164",164,"MCSE_S24",0,30,0.312531458101994,"MAS","g",0.308996796607971,1771.49389648438,8.41244029998779,0.157548800110817,72.7128143310547,0.877676427364349,-0.488973557949066,0.442755043506622,0.684985101222992,0.437050819396973,-0.0408570878207684,0.346949219703674,2.8849081993103,0.418718189001083,0.48492819070816,-0.727081120014191,"basaltic andesite flows","Oligocene-Eocene"
"165",165,"MCSE_S24",30,100,0.360447886459577,"MAS","g",0.308996796607971,1771.49389648438,8.41244029998779,0.157548800110817,72.7128143310547,0.877676427364349,-0.488973557949066,0.442755043506622,0.684985101222992,0.437050819396973,-0.0408570878207684,0.346949219703674,2.8849081993103,0.418718189001083,0.48492819070816,-0.727081120014191,"basaltic andesite flows","Oligocene-Eocene"
"166",166,"MCSE_S8",0,30,0.495813648098263,"MAS","g",0.917269110679626,1730.16088867188,8.48249340057373,0.869280517101288,63.4834632873535,0.886792063713074,-0.537338614463806,0.567921340465546,0.723987519741058,0.533371329307556,0.0254434291273355,0.369462966918945,2.70843100547791,0.41244375705719,0.460497915744781,-0.749233484268188,"alpine glacial drift, pre-Fraser","Pleistocene"
"167",167,"MCSE_S8",30,100,0.168102713174027,"MAS","g",0.917269110679626,1730.16088867188,8.48249340057373,0.869280517101288,63.4834632873535,0.886792063713074,-0.537338614463806,0.567921340465546,0.723987519741058,0.533371329307556,0.0254434291273355,0.369462966918945,2.70843100547791,0.41244375705719,0.460497915744781,-0.749233484268188,"alpine glacial drift, pre-Fraser","Pleistocene"
"168",168,"ME_S25",0,30,0.146328994663331,"MAS","g",0.434078842401505,1795.1787109375,7.89088439941406,0.147451192140579,72.7036819458008,0.819223523139954,-0.511682271957397,0.447546452283859,0.63628226518631,0.437744915485382,0.0130880903452635,0.397601097822189,2.60779166221619,0.347802966833115,0.43688315153122,-0.679176211357117,"continental sedimentary deposits or rocks","Eocene"
"169",169,"ME_S25",30,100,0.118085347045423,"MAS","g",0.434078842401505,1795.1787109375,7.89088439941406,0.147451192140579,72.7036819458008,0.819223523139954,-0.511682271957397,0.447546452283859,0.63628226518631,0.437744915485382,0.0130880903452635,0.397601097822189,2.60779166221619,0.347802966833115,0.43688315153122,-0.679176211357117,"continental sedimentary deposits or rocks","Eocene"
"170",170,"ME_S29",0,30,0.564289143120176,"MAS","f",0.269113153219223,2097.30102539062,5.7455997467041,0.00918293558061123,74.6421737670898,0.903707921504974,-0.39369010925293,0.355940073728561,0.633630275726318,0.373620897531509,-0.263597130775452,0.228888303041458,4.37995386123657,0.635798573493958,0.627645075321198,-0.758509635925293,"volcaniclastic deposits or rocks","Eocene"
"171",171,"ME_S29",30,100,0.721242805910586,"MAS","f",0.269113153219223,2097.30102539062,5.7455997467041,0.00918293558061123,74.6421737670898,0.903707921504974,-0.39369010925293,0.355940073728561,0.633630275726318,0.373620897531509,-0.263597130775452,0.228888303041458,4.37995386123657,0.635798573493958,0.627645075321198,-0.758509635925293,"volcaniclastic deposits or rocks","Eocene"
"172",172,"ME_S30",0,30,0.233225825335463,"MAS","g",0.961732983589172,1837.4033203125,7.05372476577759,0.0233658719807863,68.4766006469727,0.883270561695099,-0.441486448049545,0.495867699384689,0.646145343780518,0.479857593774796,-0.163447573781013,0.277149498462677,3.60860514640808,0.456918120384216,0.565996408462524,-0.729917347431183,"volcaniclastic deposits or rocks","Oligocene-Eocene"
"173",173,"ME_S30",30,100,0.35199251412184,"MAS","g",0.961732983589172,1837.4033203125,7.05372476577759,0.0233658719807863,68.4766006469727,0.883270561695099,-0.441486448049545,0.495867699384689,0.646145343780518,0.479857593774796,-0.163447573781013,0.277149498462677,3.60860514640808,0.456918120384216,0.565996408462524,-0.729917347431183,"volcaniclastic deposits or rocks","Oligocene-Eocene"
"174",174,"ME_S6",0,30,0.29376596897367,"MAS","i",0.933793365955353,1976.86999511719,6.65820980072021,0.691731750965118,69.9626846313477,0.90020489692688,-0.495330929756165,0.501727938652039,0.692343294620514,0.489849358797073,-0.102256752550602,0.282462030649185,3.5525438785553,0.461388498544693,0.559760212898254,-0.761260509490967,"continental sedimentary deposits or rocks","Eocene"
"175",175,"ME_S6",30,100,0.176501164679242,"MAS","i",0.933793365955353,1976.86999511719,6.65820980072021,0.691731750965118,69.9626846313477,0.90020489692688,-0.495330929756165,0.501727938652039,0.692343294620514,0.489849358797073,-0.102256752550602,0.282462030649185,3.5525438785553,0.461388498544693,0.559760212898254,-0.761260509490967,"continental sedimentary deposits or rocks","Eocene"
"176",176,"MN_S22",0,30,0.331352702409216,"MAS","f",0.757520973682404,1262.49719238281,9.9592227935791,0.0784634873270988,68.4459991455078,0.886250495910645,-0.518427550792694,0.540771305561066,0.717866361141205,0.515316784381866,0.00927142519503832,0.36866682767868,2.71561241149902,0.40296146273613,0.461399912834167,-0.73734712600708,"alpine glacial drift, pre-Fraser","Pleistocene"
"177",177,"MN_S22",30,100,0.182559289628224,"MAS","f",0.757520973682404,1262.49719238281,9.9592227935791,0.0784634873270988,68.4459991455078,0.886250495910645,-0.518427550792694,0.540771305561066,0.717866361141205,0.515316784381866,0.00927142519503832,0.36866682767868,2.71561241149902,0.40296146273613,0.461399912834167,-0.73734712600708,"alpine glacial drift, pre-Fraser","Pleistocene"
"178",178,"MW_S26",0,30,0.236494381660347,"MAS","f",0.432623624801636,1367.47631835938,9.53553295135498,0.188987717032433,60.7436447143555,0.890484988689423,-0.526915073394775,0.639210104942322,0.729395747184753,0.58583277463913,0.0313756614923477,0.383430242538452,2.62225389480591,0.406934022903442,0.44632214307785,-0.743730425834656,"alpine glacial drift, pre-Fraser","Pleistocene"
"179",179,"MW_S26",30,100,0.177823412982596,"MAS","f",0.432623624801636,1367.47631835938,9.53553295135498,0.188987717032433,60.7436447143555,0.890484988689423,-0.526915073394775,0.639210104942322,0.729395747184753,0.58583277463913,0.0313756614923477,0.383430242538452,2.62225389480591,0.406934022903442,0.44632214307785,-0.743730425834656,"alpine glacial drift, pre-Fraser","Pleistocene"
"180",180,"N-Mid-Hoh-MC",0,30,0.656340187963214,"HOH","g",0.604079723358154,3129.92211914062,10.1871337890625,0.47644579410553,69.4460906982422,0.90173876285553,-0.563074350357056,0.504979372024536,0.73038238286972,0.48825341463089,0.0220701918005943,0.341557055711746,2.92842388153076,0.371401607990265,0.490826606750488,-0.76758748292923,"alluvium","Quaternary"
"181",181,"N-Mid-Hoh-MC",30,100,0.0962539132165458,"HOH","g",0.604079723358154,3129.92211914062,10.1871337890625,0.47644579410553,69.4460906982422,0.90173876285553,-0.563074350357056,0.504979372024536,0.73038238286972,0.48825341463089,0.0220701918005943,0.341557055711746,2.92842388153076,0.371401607990265,0.490826606750488,-0.76758748292923,"alluvium","Quaternary"
"182",182,"N-Up-Hoh-MC",0,30,0.375346666937987,"HOH","g",0.807033836841583,3261.73803710938,9.85767078399658,0.0799999982118607,63.4116249084473,0.906808257102966,-0.556281208992004,0.722780466079712,0.74778401851654,0.645242810249329,0.016715370118618,0.33730548620224,2.96490454673767,0.415264189243317,0.495552152395248,-0.769862174987793,"alpine glacial drift, Fraser-age","Pleistocene"
"183",183,"N-Up-Hoh-MC",30,100,0.148659178298111,"HOH","g",0.807033836841583,3261.73803710938,9.85767078399658,0.0799999982118607,63.4116249084473,0.906808257102966,-0.556281208992004,0.722780466079712,0.74778401851654,0.645242810249329,0.016715370118618,0.33730548620224,2.96490454673767,0.415264189243317,0.495552152395248,-0.769862174987793,"alpine glacial drift, Fraser-age","Pleistocene"
"184",184,"PFW_S19",0,30,0.242230343524503,"MAS","f",0.662833094596863,962.325439453125,10.4617052078247,0.421829372644424,54.4125328063965,0.847781181335449,-0.545670688152313,0.591323435306549,0.691451966762543,0.546079397201538,0.0865156203508377,0.434290826320648,2.30567312240601,0.349149167537689,0.394583255052567,-0.713424324989319,"continental glacial drift, Fraser-age","Pleistocene"
"185",185,"PFW_S19",30,100,0.126986106997683,"MAS","f",0.662833094596863,962.325439453125,10.4617052078247,0.421829372644424,54.4125328063965,0.847781181335449,-0.545670688152313,0.591323435306549,0.691451966762543,0.546079397201538,0.0865156203508377,0.434290826320648,2.30567312240601,0.349149167537689,0.394583255052567,-0.713424324989319,"continental glacial drift, Fraser-age","Pleistocene"
"186",186,"PFW_S28",0,30,0.0866976440749236,"MAS","e",0.261660486459732,1147.2431640625,9.65457725524902,0.068987712264061,53.1585388183594,0.862341105937958,-0.511578500270844,0.519559800624847,0.681914269924164,0.49496141076088,0.0161388553678989,0.389547526836395,2.56952857971191,0.374384373426437,0.43942454457283,-0.71516227722168,"tuffs and tuff breccias","Oligocene-Eocene"
"187",187,"PFW_S28",30,100,0.0687976207570015,"MAS","e",0.261660486459732,1147.2431640625,9.65457725524902,0.068987712264061,53.1585388183594,0.862341105937958,-0.511578500270844,0.519559800624847,0.681914269924164,0.49496141076088,0.0161388553678989,0.389547526836395,2.56952857971191,0.374384373426437,0.43942454457283,-0.71516227722168,"tuffs and tuff breccias","Oligocene-Eocene"
"188",188,"S-Hoh-ML-FR-1200",0,30,0.350605156137792,"HOH","i",0.679833114147186,3126.71142578125,10.0451164245605,0.214180752635002,64.0951690673828,0.888456225395203,-0.447116553783417,0.561833262443542,0.67259955406189,0.545797646045685,-0.111924856901169,0.310373604297638,3.22210121154785,0.579212367534637,0.526287019252777,-0.745475769042969,"alpine glacial drift, Fraser-age","Pleistocene"
"189",189,"S-Hoh-ML-FR-1200",30,100,0.543143754057018,"HOH","i",0.679833114147186,3126.71142578125,10.0451164245605,0.214180752635002,64.0951690673828,0.888456225395203,-0.447116553783417,0.561833262443542,0.67259955406189,0.545797646045685,-0.111924856901169,0.310373604297638,3.22210121154785,0.579212367534637,0.526287019252777,-0.745475769042969,"alpine glacial drift, Fraser-age","Pleistocene"
