"","sample_ID","upper_depth","lower_depth","SOC_stock_spline","site","NDYI","Geomorphon_Class","WIP","Temp","Precip","NDVI","SCI","MNDWI","EVI","GEOLOGIC_AGE","x","y"
"183","H-CW-12-TNC",30,60,0.347105033118575,"HOH",0.554416413823188,6,0.266151340996471,10.267487663761,2794.9957864388,0.904109014479193,0.678424028785108,-0.415428813984702,0.559101333100755,"Pleistocene",397881.847333422,5289406.48210898
"184","H-CW-12-TNC",60,100,0.193149836885733,"HOH",0.554416413823188,6,0.266151340996471,10.267487663761,2794.9957864388,0.904109014479193,0.678424028785108,-0.415428813984702,0.559101333100755,"Pleistocene",397881.847333422,5289406.48210898
"185","H-CW-14-TNC",0,15,0.885355773194757,"HOH",0.500230803902244,5,0.213104572612642,10.2220556259,2779.97717139948,0.872105148175709,0.664065458422626,-0.457427594755916,0.51840536762687,"Pleistocene",399484.079575334,5287155.07165581
"186","H-CW-14-TNC",15,30,0.764295363468196,"HOH",0.500230803902244,5,0.213104572612642,10.2220556259,2779.97717139948,0.872105148175709,0.664065458422626,-0.457427594755916,0.51840536762687,"Pleistocene",399484.079575334,5287155.07165581
"187","H-CW-14-TNC",30,60,0.773485494156806,"HOH",0.500230803902244,5,0.213104572612642,10.2220556259,2779.97717139948,0.872105148175709,0.664065458422626,-0.457427594755916,0.51840536762687,"Pleistocene",399484.079575334,5287155.07165581
"188","H-CW-14-TNC",60,100,0.334534170917025,"HOH",0.500230803902244,5,0.213104572612642,10.2220556259,2779.97717139948,0.872105148175709,0.664065458422626,-0.457427594755916,0.51840536762687,"Pleistocene",399484.079575334,5287155.07165581
"189","H-CW-19R2-TNC",0,15,0.249250430353977,"HOH",0.350123342297227,7,0.0733829471654799,10.110766857262,2849.74920513924,0.735275329949469,0.623072924676732,-0.574881597643673,0.470160047205037,"Pleistocene",400930.280434676,5287319.9880669
"190","H-CW-19R2-TNC",15,30,0.254633213809354,"HOH",0.350123342297227,7,0.0733829471654799,10.110766857262,2849.74920513924,0.735275329949469,0.623072924676732,-0.574881597643673,0.470160047205037,"Pleistocene",400930.280434676,5287319.9880669
"191","H-CW-19R2-TNC",30,60,0.151763601856268,"HOH",0.350123342297227,7,0.0733829471654799,10.110766857262,2849.74920513924,0.735275329949469,0.623072924676732,-0.574881597643673,0.470160047205037,"Pleistocene",400930.280434676,5287319.9880669
"192","H-CW-19R2-TNC",60,100,0.0818196594960512,"HOH",0.350123342297227,7,0.0733829471654799,10.110766857262,2849.74920513924,0.735275329949469,0.623072924676732,-0.574881597643673,0.470160047205037,"Pleistocene",400930.280434676,5287319.9880669
