"","sample_ID","site","depth_cm","BD_g_cm3","carbon_perc","carbon_stock_g_cm2","geomorphons","HLI","Precip","Temp","WIP","tree_canopy_cover","NDVI_median","MNDWI_median","EVI_median","SCI_median","SAVI_median","EMBI_median","DSI_median","DSWI1_median","NDYI_median","LSWI_median","ANDWI_median","LITHOLOGY","GEOLOGIC_AGE"
"120","H-W-08-TNC","HOH",33,0.52,5.537,0.37099451,"b",0.691240191459656,2684.564453125,10.1214027404785,0.210975885391235,70.0037612915039,0.879114985466003,-0.479166716337204,0.504699945449829,0.656845569610596,0.492811560630798,-0.0625302791595459,0.3263039290905,3.06488132476807,0.425608336925507,0.507957279682159,-0.733154058456421,"glacial outwash, alpine, Fraser-age","Pleistocene"
"121","H-W-08-TNC","HOH",56,0.61,4.705,0.661359817,"b",0.691240191459656,2684.564453125,10.1214027404785,0.210975885391235,70.0037612915039,0.879114985466003,-0.479166716337204,0.504699945449829,0.656845569610596,0.492811560630798,-0.0625302791595459,0.3263039290905,3.06488132476807,0.425608336925507,0.507957279682159,-0.733154058456421,"glacial outwash, alpine, Fraser-age","Pleistocene"
"122","H-W-08-TNC","HOH",104,0.98,1.309,0.61824,"b",0.691240191459656,2684.564453125,10.1214027404785,0.210975885391235,70.0037612915039,0.879114985466003,-0.479166716337204,0.504699945449829,0.656845569610596,0.492811560630798,-0.0625302791595459,0.3263039290905,3.06488132476807,0.425608336925507,0.507957279682159,-0.733154058456421,"glacial outwash, alpine, Fraser-age","Pleistocene"
"123","H-W-08-TNC","HOH",145,1.11,0.487,0.221279307,"b",0.691240191459656,2684.564453125,10.1214027404785,0.210975885391235,70.0037612915039,0.879114985466003,-0.479166716337204,0.504699945449829,0.656845569610596,0.492811560630798,-0.0625302791595459,0.3263039290905,3.06488132476807,0.425608336925507,0.507957279682159,-0.733154058456421,"glacial outwash, alpine, Fraser-age","Pleistocene"
"124","H-W-13-2020","HOH",8,0.13,33.567,0.338364761,"f",0.692301511764526,2873.56811523438,10.1494665145874,0.389494031667709,71.0347137451172,0.874368011951447,-0.451690018177032,0.429289966821671,0.675549149513245,0.439402878284454,-0.0760527327656746,0.349037051200867,2.86503148078918,0.620875775814056,0.482539176940918,-0.734742105007172,"glacial outwash, alpine, Fraser-age","Pleistocene"
"125","H-W-13-2020","HOH",49,0.45,15.1,2.779354289,"f",0.692301511764526,2873.56811523438,10.1494665145874,0.389494031667709,71.0347137451172,0.874368011951447,-0.451690018177032,0.429289966821671,0.675549149513245,0.439402878284454,-0.0760527327656746,0.349037051200867,2.86503148078918,0.620875775814056,0.482539176940918,-0.734742105007172,"glacial outwash, alpine, Fraser-age","Pleistocene"
"126","H-W-13-2020","HOH",77,0.82,3.22,0.739279857,"f",0.692301511764526,2873.56811523438,10.1494665145874,0.389494031667709,71.0347137451172,0.874368011951447,-0.451690018177032,0.429289966821671,0.675549149513245,0.439402878284454,-0.0760527327656746,0.349037051200867,2.86503148078918,0.620875775814056,0.482539176940918,-0.734742105007172,"glacial outwash, alpine, Fraser-age","Pleistocene"
"127","H-W-13-2020","HOH",118,0.67,0.983,0.20259262,"f",0.692301511764526,2873.56811523438,10.1494665145874,0.389494031667709,71.0347137451172,0.874368011951447,-0.451690018177032,0.429289966821671,0.675549149513245,0.439402878284454,-0.0760527327656746,0.349037051200867,2.86503148078918,0.620875775814056,0.482539176940918,-0.734742105007172,"glacial outwash, alpine, Fraser-age","Pleistocene"
"128","H-HS-1","HOH",16,0.14,29.484,0.639082781,"f",0.752162277698517,3364.443359375,9.58840179443359,0.00628915894776583,67.2499160766602,0.885273814201355,-0.449660986661911,0.566432356834412,0.667618691921234,0.544844150543213,-0.125014573335648,0.304204642772675,3.29089713096619,0.48567607998848,0.53360116481781,-0.737479031085968,"marine sedimentary rocks","Miocene-Eocene"
"129","H-HS-1","HOH",30,0.28,7.704,0.2568,"f",0.752162277698517,3364.443359375,9.58840179443359,0.00628915894776583,67.2499160766602,0.885273814201355,-0.449660986661911,0.566432356834412,0.667618691921234,0.544844150543213,-0.125014573335648,0.304204642772675,3.29089713096619,0.48567607998848,0.53360116481781,-0.737479031085968,"marine sedimentary rocks","Miocene-Eocene"
"130","H-HS-1","HOH",46,0.37,3.746,0.176312878,"f",0.752162277698517,3364.443359375,9.58840179443359,0.00628915894776583,67.2499160766602,0.885273814201355,-0.449660986661911,0.566432356834412,0.667618691921234,0.544844150543213,-0.125014573335648,0.304204642772675,3.29089713096619,0.48567607998848,0.53360116481781,-0.737479031085968,"marine sedimentary rocks","Miocene-Eocene"
"131","H-HS-1","HOH",56,0.33,3.73,0.060979374,"f",0.752162277698517,3364.443359375,9.58840179443359,0.00628915894776583,67.2499160766602,0.885273814201355,-0.449660986661911,0.566432356834412,0.667618691921234,0.544844150543213,-0.125014573335648,0.304204642772675,3.29089713096619,0.48567607998848,0.53360116481781,-0.737479031085968,"marine sedimentary rocks","Miocene-Eocene"
"132","H-HS-1","HOH",90,0.36,4.703,0.116618113,"f",0.752162277698517,3364.443359375,9.58840179443359,0.00628915894776583,67.2499160766602,0.885273814201355,-0.449660986661911,0.566432356834412,0.667618691921234,0.544844150543213,-0.125014573335648,0.304204642772675,3.29089713096619,0.48567607998848,0.53360116481781,-0.737479031085968,"marine sedimentary rocks","Miocene-Eocene"
"133","H-HS-2","HOH",5,0.11,28.485,0.161030558,"e",0.531610727310181,3566.83618164062,9.42157936096191,0.0549999997019768,65.3373565673828,0.873245477676392,-0.463204383850098,0.5432248711586,0.641310393810272,0.526344895362854,-0.126031786203384,0.295298397541046,3.4554979801178,0.518454253673553,0.545667231082916,-0.744539797306061,"marine clastic rocks, dominantly thick-bedded lithic sandstone","Miocene-Eocene"
"134","H-HS-2","HOH",16,0.35,4.182,0.081062857,"e",0.531610727310181,3566.83618164062,9.42157936096191,0.0549999997019768,65.3373565673828,0.873245477676392,-0.463204383850098,0.5432248711586,0.641310393810272,0.526344895362854,-0.126031786203384,0.295298397541046,3.4554979801178,0.518454253673553,0.545667231082916,-0.744539797306061,"marine clastic rocks, dominantly thick-bedded lithic sandstone","Miocene-Eocene"
"135","H-HS-2","HOH",28,0.32,4.82,0.056028358,"e",0.531610727310181,3566.83618164062,9.42157936096191,0.0549999997019768,65.3373565673828,0.873245477676392,-0.463204383850098,0.5432248711586,0.641310393810272,0.526344895362854,-0.126031786203384,0.295298397541046,3.4554979801178,0.518454253673553,0.545667231082916,-0.744539797306061,"marine clastic rocks, dominantly thick-bedded lithic sandstone","Miocene-Eocene"
"136","H-HS-2","HOH",60,0.34,4.258,0.046355492,"e",0.531610727310181,3566.83618164062,9.42157936096191,0.0549999997019768,65.3373565673828,0.873245477676392,-0.463204383850098,0.5432248711586,0.641310393810272,0.526344895362854,-0.126031786203384,0.295298397541046,3.4554979801178,0.518454253673553,0.545667231082916,-0.744539797306061,"marine clastic rocks, dominantly thick-bedded lithic sandstone","Miocene-Eocene"
"137","W Hoh Oxbow","HOH",4,0.36,8.813,0.112948072,"i",0.742834091186523,2989.86596679688,10.1428165435791,0.194686725735664,58.6440048217773,0.909290254116058,-0.488535791635513,0.661843597888947,0.722254872322083,0.616003096103668,-0.0970081314444542,0.298159033060074,3.35465288162231,0.508729457855225,0.540661215782166,-0.770760893821716,"glacial outwash, alpine, Fraser-age","Pleistocene"
"138","W Hoh Oxbow","HOH",10,0.48,3.063,0.074663301,"i",0.742834091186523,2989.86596679688,10.1428165435791,0.194686725735664,58.6440048217773,0.909290254116058,-0.488535791635513,0.661843597888947,0.722254872322083,0.616003096103668,-0.0970081314444542,0.298159033060074,3.35465288162231,0.508729457855225,0.540661215782166,-0.770760893821716,"glacial outwash, alpine, Fraser-age","Pleistocene"
"139","W Hoh Oxbow","HOH",28,1.53,2.392,0.493685172,"i",0.742834091186523,2989.86596679688,10.1428165435791,0.194686725735664,58.6440048217773,0.909290254116058,-0.488535791635513,0.661843597888947,0.722254872322083,0.616003096103668,-0.0970081314444542,0.298159033060074,3.35465288162231,0.508729457855225,0.540661215782166,-0.770760893821716,"glacial outwash, alpine, Fraser-age","Pleistocene"
"140","W Hoh Oxbow","HOH",40,0.34,1.419,0.014312643,"i",0.742834091186523,2989.86596679688,10.1428165435791,0.194686725735664,58.6440048217773,0.909290254116058,-0.488535791635513,0.661843597888947,0.722254872322083,0.616003096103668,-0.0970081314444542,0.298159033060074,3.35465288162231,0.508729457855225,0.540661215782166,-0.770760893821716,"glacial outwash, alpine, Fraser-age","Pleistocene"
"141","E-ML-FR-H-1040","HOH",14,0.16,28.349,0.637839955,"i",0.658306658267975,3206.46337890625,9.86359691619873,0.880313277244568,49.3842735290527,0.845498919487,-0.5514777302742,0.583393633365631,0.688959836959839,0.557329893112183,0.103295482695103,0.461470067501068,2.1725697517395,0.479662984609604,0.368801355361938,-0.726501882076263,"alpine glacial drift, Fraser-age","Pleistocene"
"142","E-ML-FR-H-1040","HOH",27,0.42,23.715,1.297128219,"i",0.658306658267975,3206.46337890625,9.86359691619873,0.880313277244568,49.3842735290527,0.845498919487,-0.5514777302742,0.583393633365631,0.688959836959839,0.557329893112183,0.103295482695103,0.461470067501068,2.1725697517395,0.479662984609604,0.368801355361938,-0.726501882076263,"alpine glacial drift, Fraser-age","Pleistocene"
"143","E-ML-FR-H-1040","HOH",40,0.46,16.894,1.01636577,"i",0.658306658267975,3206.46337890625,9.86359691619873,0.880313277244568,49.3842735290527,0.845498919487,-0.5514777302742,0.583393633365631,0.688959836959839,0.557329893112183,0.103295482695103,0.461470067501068,2.1725697517395,0.479662984609604,0.368801355361938,-0.726501882076263,"alpine glacial drift, Fraser-age","Pleistocene"
"144","E-ML-FR-H-1040","HOH",61,0.39,20.945,1.729034742,"i",0.658306658267975,3206.46337890625,9.86359691619873,0.880313277244568,49.3842735290527,0.845498919487,-0.5514777302742,0.583393633365631,0.688959836959839,0.557329893112183,0.103295482695103,0.461470067501068,2.1725697517395,0.479662984609604,0.368801355361938,-0.726501882076263,"alpine glacial drift, Fraser-age","Pleistocene"
"145","E-ML-FR-H-1040","HOH",85,0.55,13.463,1.777243575,"i",0.658306658267975,3206.46337890625,9.86359691619873,0.880313277244568,49.3842735290527,0.845498919487,-0.5514777302742,0.583393633365631,0.688959836959839,0.557329893112183,0.103295482695103,0.461470067501068,2.1725697517395,0.479662984609604,0.368801355361938,-0.726501882076263,"alpine glacial drift, Fraser-age","Pleistocene"
"146","E-ML-FR-H-1040","HOH",100,0.61,5.815,0.530333095,"i",0.658306658267975,3206.46337890625,9.86359691619873,0.880313277244568,49.3842735290527,0.845498919487,-0.5514777302742,0.583393633365631,0.688959836959839,0.557329893112183,0.103295482695103,0.461470067501068,2.1725697517395,0.479662984609604,0.368801355361938,-0.726501882076263,"alpine glacial drift, Fraser-age","Pleistocene"
"147","Hoh-ML-FR-1008.1","HOH",3,0.62,12.356,0.22950696,"c",0.680494129657745,3073.3857421875,10.1484823226929,0.254686713218689,73.0792770385742,0.591612040996552,-0.57157576084137,0.352599859237671,0.572760105133057,0.360879510641098,0.267533451318741,0.925541400909424,1.08278930187225,0.314886391162872,0.0391856469213963,-0.591708719730377,"glacial outwash, alpine, Fraser-age","Pleistocene"
"148","Hoh-ML-FR-1008.1","HOH",10,0.5,12.134,0.404437174,"c",0.680494129657745,3073.3857421875,10.1484823226929,0.254686713218689,73.0792770385742,0.591612040996552,-0.57157576084137,0.352599859237671,0.572760105133057,0.360879510641098,0.267533451318741,0.925541400909424,1.08278930187225,0.314886391162872,0.0391856469213963,-0.591708719730377,"glacial outwash, alpine, Fraser-age","Pleistocene"
"149","Hoh-ML-FR-1008.1","HOH",35,0.76,5.819,0.994521627,"c",0.680494129657745,3073.3857421875,10.1484823226929,0.254686713218689,73.0792770385742,0.591612040996552,-0.57157576084137,0.352599859237671,0.572760105133057,0.360879510641098,0.267533451318741,0.925541400909424,1.08278930187225,0.314886391162872,0.0391856469213963,-0.591708719730377,"glacial outwash, alpine, Fraser-age","Pleistocene"
"150","Hoh-ML-FR-1008.1","HOH",70,0.88,4.415,0.953890691,"c",0.680494129657745,3073.3857421875,10.1484823226929,0.254686713218689,73.0792770385742,0.591612040996552,-0.57157576084137,0.352599859237671,0.572760105133057,0.360879510641098,0.267533451318741,0.925541400909424,1.08278930187225,0.314886391162872,0.0391856469213963,-0.591708719730377,"glacial outwash, alpine, Fraser-age","Pleistocene"
"151","Hoh-ML-FR-1008.1","HOH",100,0.85,3.594,0.367285625,"c",0.680494129657745,3073.3857421875,10.1484823226929,0.254686713218689,73.0792770385742,0.591612040996552,-0.57157576084137,0.352599859237671,0.572760105133057,0.360879510641098,0.267533451318741,0.925541400909424,1.08278930187225,0.314886391162872,0.0391856469213963,-0.591708719730377,"glacial outwash, alpine, Fraser-age","Pleistocene"
"152","Hoh-ML-NE-FR-1043","HOH",13,0.16,28.992,0.605713801,"i",0.764592468738556,3170.5791015625,9.90206432342529,0.900313258171082,64.0351104736328,0.876549661159515,-0.452114969491959,0.511816620826721,0.686582803726196,0.505397439002991,-0.0664259567856789,0.360933870077133,2.77116775512695,0.625804007053375,0.469601333141327,-0.734769344329834,"alpine glacial drift, Fraser-age","Pleistocene"
"153","Hoh-ML-NE-FR-1043","HOH",25,0.3,15.631,0.569256209,"i",0.764592468738556,3170.5791015625,9.90206432342529,0.900313258171082,64.0351104736328,0.876549661159515,-0.452114969491959,0.511816620826721,0.686582803726196,0.505397439002991,-0.0664259567856789,0.360933870077133,2.77116775512695,0.625804007053375,0.469601333141327,-0.734769344329834,"alpine glacial drift, Fraser-age","Pleistocene"
"154","Hoh-ML-NE-FR-1043","HOH",72,0.73,10.687,3.660978099,"i",0.764592468738556,3170.5791015625,9.90206432342529,0.900313258171082,64.0351104736328,0.876549661159515,-0.452114969491959,0.511816620826721,0.686582803726196,0.505397439002991,-0.0664259567856789,0.360933870077133,2.77116775512695,0.625804007053375,0.469601333141327,-0.734769344329834,"alpine glacial drift, Fraser-age","Pleistocene"
"155","Hoh-ML-NE-FR-1043","HOH",116,0.54,12.451,2.967889252,"i",0.764592468738556,3170.5791015625,9.90206432342529,0.900313258171082,64.0351104736328,0.876549661159515,-0.452114969491959,0.511816620826721,0.686582803726196,0.505397439002991,-0.0664259567856789,0.360933870077133,2.77116775512695,0.625804007053375,0.469601333141327,-0.734769344329834,"alpine glacial drift, Fraser-age","Pleistocene"
"156","S-Hoh-ML-FR-1200","HOH",15,0.06,48.806,0.451188565,"i",0.679833114147186,3126.71142578125,10.0451164245605,0.214180752635002,64.0951690673828,0.888456225395203,-0.447116553783417,0.561833262443542,0.67259955406189,0.545797646045685,-0.111924856901169,0.310373604297638,3.22210121154785,0.579212367534637,0.526287019252777,-0.745475769042969,"alpine glacial drift, Fraser-age","Pleistocene"
"157","S-Hoh-ML-FR-1200","HOH",25,0.57,3.395,0.182803676,"i",0.679833114147186,3126.71142578125,10.0451164245605,0.214180752635002,64.0951690673828,0.888456225395203,-0.447116553783417,0.561833262443542,0.67259955406189,0.545797646045685,-0.111924856901169,0.310373604297638,3.22210121154785,0.579212367534637,0.526287019252777,-0.745475769042969,"alpine glacial drift, Fraser-age","Pleistocene"
"158","S-Hoh-ML-FR-1200","HOH",43,0.34,10.527,0.516716619,"i",0.679833114147186,3126.71142578125,10.0451164245605,0.214180752635002,64.0951690673828,0.888456225395203,-0.447116553783417,0.561833262443542,0.67259955406189,0.545797646045685,-0.111924856901169,0.310373604297638,3.22210121154785,0.579212367534637,0.526287019252777,-0.745475769042969,"alpine glacial drift, Fraser-age","Pleistocene"
"159","N-Up-Hoh-MC","HOH",7,0.6,8.018,0.336297228,"g",0.807033836841583,3261.73803710938,9.85767078399658,0.0799999982118607,63.4116249084473,0.906808257102966,-0.556281208992004,0.722780466079712,0.74778401851654,0.645242810249329,0.016715370118618,0.33730548620224,2.96490454673767,0.415264189243317,0.495552152395248,-0.769862174987793,"alpine glacial drift, Fraser-age","Pleistocene"
"160","N-Up-Hoh-MC","HOH",15,1.06,2.205,0.112244293,"g",0.807033836841583,3261.73803710938,9.85767078399658,0.0799999982118607,63.4116249084473,0.906808257102966,-0.556281208992004,0.722780466079712,0.74778401851654,0.645242810249329,0.016715370118618,0.33730548620224,2.96490454673767,0.415264189243317,0.495552152395248,-0.769862174987793,"alpine glacial drift, Fraser-age","Pleistocene"
"161","N-Up-Hoh-MC","HOH",40,1.13,2.807,0.555209172,"g",0.807033836841583,3261.73803710938,9.85767078399658,0.0799999982118607,63.4116249084473,0.906808257102966,-0.556281208992004,0.722780466079712,0.74778401851654,0.645242810249329,0.016715370118618,0.33730548620224,2.96490454673767,0.415264189243317,0.495552152395248,-0.769862174987793,"alpine glacial drift, Fraser-age","Pleistocene"
"162","N-Up-Hoh-MC","HOH",60,0.97,1.373,0.133552346,"g",0.807033836841583,3261.73803710938,9.85767078399658,0.0799999982118607,63.4116249084473,0.906808257102966,-0.556281208992004,0.722780466079712,0.74778401851654,0.645242810249329,0.016715370118618,0.33730548620224,2.96490454673767,0.415264189243317,0.495552152395248,-0.769862174987793,"alpine glacial drift, Fraser-age","Pleistocene"
"163","N-Up-Hoh-MC","HOH",69,0.96,0.862,0.014826143,"g",0.807033836841583,3261.73803710938,9.85767078399658,0.0799999982118607,63.4116249084473,0.906808257102966,-0.556281208992004,0.722780466079712,0.74778401851654,0.645242810249329,0.016715370118618,0.33730548620224,2.96490454673767,0.415264189243317,0.495552152395248,-0.769862174987793,"alpine glacial drift, Fraser-age","Pleistocene"
"164","N-Up-Hoh-MC","HOH",80,1.01,0.992,0.055106071,"g",0.807033836841583,3261.73803710938,9.85767078399658,0.0799999982118607,63.4116249084473,0.906808257102966,-0.556281208992004,0.722780466079712,0.74778401851654,0.645242810249329,0.016715370118618,0.33730548620224,2.96490454673767,0.415264189243317,0.495552152395248,-0.769862174987793,"alpine glacial drift, Fraser-age","Pleistocene"
"165","N-Mid-Hoh-MC","HOH",29,1.06,2.872,0.879785513,"g",0.604079723358154,3129.92211914062,10.1871337890625,0.47644579410553,69.4460906982422,0.90173876285553,-0.563074350357056,0.504979372024536,0.73038238286972,0.48825341463089,0.0220701918005943,0.341557055711746,2.92842388153076,0.371401607990265,0.490826606750488,-0.76758748292923,"alluvium","Quaternary"
"166","N-Mid-Hoh-MC","HOH",42,1.14,0.804,0.119397886,"g",0.604079723358154,3129.92211914062,10.1871337890625,0.47644579410553,69.4460906982422,0.90173876285553,-0.563074350357056,0.504979372024536,0.73038238286972,0.48825341463089,0.0220701918005943,0.341557055711746,2.92842388153076,0.371401607990265,0.490826606750488,-0.76758748292923,"alluvium","Quaternary"
"167","N-Mid-Hoh-MC","HOH",68,1.22,0.495,0.149630229,"g",0.604079723358154,3129.92211914062,10.1871337890625,0.47644579410553,69.4460906982422,0.90173876285553,-0.563074350357056,0.504979372024536,0.73038238286972,0.48825341463089,0.0220701918005943,0.341557055711746,2.92842388153076,0.371401607990265,0.490826606750488,-0.76758748292923,"alluvium","Quaternary"
"168","N-Mid-Hoh-MC","HOH",88,0.74,0.234,0.008660627,"g",0.604079723358154,3129.92211914062,10.1871337890625,0.47644579410553,69.4460906982422,0.90173876285553,-0.563074350357056,0.504979372024536,0.73038238286972,0.48825341463089,0.0220701918005943,0.341557055711746,2.92842388153076,0.371401607990265,0.490826606750488,-0.76758748292923,"alluvium","Quaternary"
"169","MC_S13","MAS",6,0.12,45.916,0.320112151,"j",0.626014709472656,1701.92333984375,8.74159717559814,0.709378182888031,72.1346969604492,0.879486501216888,-0.472544759511948,0.464437961578369,0.676314115524292,0.45629158616066,-0.0753865763545036,0.334604740142822,2.99053955078125,0.41861155629158,0.498630255460739,-0.723355770111084,"alpine glacial drift, pre-Fraser","Pleistocene"
"170","MC_S13","MAS",16,0.22,26.424,0.576185791,"j",0.626014709472656,1701.92333984375,8.74159717559814,0.709378182888031,72.1346969604492,0.879486501216888,-0.472544759511948,0.464437961578369,0.676314115524292,0.45629158616066,-0.0753865763545036,0.334604740142822,2.99053955078125,0.41861155629158,0.498630255460739,-0.723355770111084,"alpine glacial drift, pre-Fraser","Pleistocene"
"171","MC_S13","MAS",28,0.31,15.031,0.509285647,"j",0.626014709472656,1701.92333984375,8.74159717559814,0.709378182888031,72.1346969604492,0.879486501216888,-0.472544759511948,0.464437961578369,0.676314115524292,0.45629158616066,-0.0753865763545036,0.334604740142822,2.99053955078125,0.41861155629158,0.498630255460739,-0.723355770111084,"alpine glacial drift, pre-Fraser","Pleistocene"
"172","MC_S13","MAS",49,0.88,0.711,0.104878203,"j",0.626014709472656,1701.92333984375,8.74159717559814,0.709378182888031,72.1346969604492,0.879486501216888,-0.472544759511948,0.464437961578369,0.676314115524292,0.45629158616066,-0.0753865763545036,0.334604740142822,2.99053955078125,0.41861155629158,0.498630255460739,-0.723355770111084,"alpine glacial drift, pre-Fraser","Pleistocene"
"173","MC_S13","MAS",60,0.66,0.64,0.018472157,"j",0.626014709472656,1701.92333984375,8.74159717559814,0.709378182888031,72.1346969604492,0.879486501216888,-0.472544759511948,0.464437961578369,0.676314115524292,0.45629158616066,-0.0753865763545036,0.334604740142822,2.99053955078125,0.41861155629158,0.498630255460739,-0.723355770111084,"alpine glacial drift, pre-Fraser","Pleistocene"
"174","MC_S17","MAS",23,0.14,38.032,1.141137913,"e",0.738758385181427,1737.55920410156,8.49069595336914,0.490914672613144,60.7476119995117,0.850847959518433,-0.480480432510376,0.47149008512497,0.641211152076721,0.461789458990097,-0.0495875366032124,0.358990013599396,2.80068778991699,0.397419929504395,0.472256898880005,-0.704170525074005,"basaltic andesite flows","Oligocene-Eocene"
"175","MC_S17","MAS",30,0.55,5.317,0.205097825,"e",0.738758385181427,1737.55920410156,8.49069595336914,0.490914672613144,60.7476119995117,0.850847959518433,-0.480480432510376,0.47149008512497,0.641211152076721,0.461789458990097,-0.0495875366032124,0.358990013599396,2.80068778991699,0.397419929504395,0.472256898880005,-0.704170525074005,"basaltic andesite flows","Oligocene-Eocene"
"176","MC_S17","MAS",49,0.69,2.356,0.307317912,"e",0.738758385181427,1737.55920410156,8.49069595336914,0.490914672613144,60.7476119995117,0.850847959518433,-0.480480432510376,0.47149008512497,0.641211152076721,0.461789458990097,-0.0495875366032124,0.358990013599396,2.80068778991699,0.397419929504395,0.472256898880005,-0.704170525074005,"basaltic andesite flows","Oligocene-Eocene"
"177","MC_S17","MAS",59,1.08,1.089,0.117247059,"e",0.738758385181427,1737.55920410156,8.49069595336914,0.490914672613144,60.7476119995117,0.850847959518433,-0.480480432510376,0.47149008512497,0.641211152076721,0.461789458990097,-0.0495875366032124,0.358990013599396,2.80068778991699,0.397419929504395,0.472256898880005,-0.704170525074005,"basaltic andesite flows","Oligocene-Eocene"
"178","MC_S17","MAS",88,0.69,1.796,0.3612855,"e",0.738758385181427,1737.55920410156,8.49069595336914,0.490914672613144,60.7476119995117,0.850847959518433,-0.480480432510376,0.47149008512497,0.641211152076721,0.461789458990097,-0.0495875366032124,0.358990013599396,2.80068778991699,0.397419929504395,0.472256898880005,-0.704170525074005,"basaltic andesite flows","Oligocene-Eocene"
"179","MC_S17","MAS",101,0.57,1.496,0.110933333,"e",0.738758385181427,1737.55920410156,8.49069595336914,0.490914672613144,60.7476119995117,0.850847959518433,-0.480480432510376,0.47149008512497,0.641211152076721,0.461789458990097,-0.0495875366032124,0.358990013599396,2.80068778991699,0.397419929504395,0.472256898880005,-0.704170525074005,"basaltic andesite flows","Oligocene-Eocene"
"180","MC_S2","MAS",5,0.08,44.383,0.172460652,"j",0.666407108306885,1740.25561523438,8.73698234558105,0.967548847198486,57.2141914367676,0.900373101234436,-0.528128981590271,0.671524167060852,0.736527681350708,0.616151630878448,-0.00915274582803249,0.336453408002853,2.97510433197021,0.422128260135651,0.496594846248627,-0.76316374540329,"alpine glacial drift, pre-Fraser","Pleistocene"
"181","MC_S2","MAS",40,0.22,39.524,3.08948995,"j",0.666407108306885,1740.25561523438,8.73698234558105,0.967548847198486,57.2141914367676,0.900373101234436,-0.528128981590271,0.671524167060852,0.736527681350708,0.616151630878448,-0.00915274582803249,0.336453408002853,2.97510433197021,0.422128260135651,0.496594846248627,-0.76316374540329,"alpine glacial drift, pre-Fraser","Pleistocene"
"182","MC_S2","MAS",63,0.24,31.723,1.783664785,"j",0.666407108306885,1740.25561523438,8.73698234558105,0.967548847198486,57.2141914367676,0.900373101234436,-0.528128981590271,0.671524167060852,0.736527681350708,0.616151630878448,-0.00915274582803249,0.336453408002853,2.97510433197021,0.422128260135651,0.496594846248627,-0.76316374540329,"alpine glacial drift, pre-Fraser","Pleistocene"
"183","MC_S2","MAS",79,0.07,28.807,0.300467207,"j",0.666407108306885,1740.25561523438,8.73698234558105,0.967548847198486,57.2141914367676,0.900373101234436,-0.528128981590271,0.671524167060852,0.736527681350708,0.616151630878448,-0.00915274582803249,0.336453408002853,2.97510433197021,0.422128260135651,0.496594846248627,-0.76316374540329,"alpine glacial drift, pre-Fraser","Pleistocene"
"184","MC_S2","MAS",210,0.44,5.942,3.448992819,"j",0.666407108306885,1740.25561523438,8.73698234558105,0.967548847198486,57.2141914367676,0.900373101234436,-0.528128981590271,0.671524167060852,0.736527681350708,0.616151630878448,-0.00915274582803249,0.336453408002853,2.97510433197021,0.422128260135651,0.496594846248627,-0.76316374540329,"alpine glacial drift, pre-Fraser","Pleistocene"
"185","MC_S21","MAS",12,0.11,46.039,0.608591839,"g",0.48363932967186,1688.85559082031,8.75603771209717,0.34062185883522,73.5648422241211,0.865568339824677,-0.467737764120102,0.386802345514297,0.660588562488556,0.390963137149811,-0.0614429675042629,0.357068002223969,2.81015467643738,0.407703131437302,0.474131077528,-0.704162418842316,"alpine glacial drift, pre-Fraser","Pleistocene"
"186","MC_S21","MAS",33,0.51,9.526,1.020861176,"g",0.48363932967186,1688.85559082031,8.75603771209717,0.34062185883522,73.5648422241211,0.865568339824677,-0.467737764120102,0.386802345514297,0.660588562488556,0.390963137149811,-0.0614429675042629,0.357068002223969,2.81015467643738,0.407703131437302,0.474131077528,-0.704162418842316,"alpine glacial drift, pre-Fraser","Pleistocene"
"187","MC_S21","MAS",77,0.51,3.385,0.75247507,"g",0.48363932967186,1688.85559082031,8.75603771209717,0.34062185883522,73.5648422241211,0.865568339824677,-0.467737764120102,0.386802345514297,0.660588562488556,0.390963137149811,-0.0614429675042629,0.357068002223969,2.81015467643738,0.407703131437302,0.474131077528,-0.704162418842316,"alpine glacial drift, pre-Fraser","Pleistocene"
"188","MC_S21","MAS",112,0.7,1.533,0.374915508,"g",0.48363932967186,1688.85559082031,8.75603771209717,0.34062185883522,73.5648422241211,0.865568339824677,-0.467737764120102,0.386802345514297,0.660588562488556,0.390963137149811,-0.0614429675042629,0.357068002223969,2.81015467643738,0.407703131437302,0.474131077528,-0.704162418842316,"alpine glacial drift, pre-Fraser","Pleistocene"
"189","MC_S21","MAS",136,0.65,0.862,0.127120306,"g",0.48363932967186,1688.85559082031,8.75603771209717,0.34062185883522,73.5648422241211,0.865568339824677,-0.467737764120102,0.386802345514297,0.660588562488556,0.390963137149811,-0.0614429675042629,0.357068002223969,2.81015467643738,0.407703131437302,0.474131077528,-0.704162418842316,"alpine glacial drift, pre-Fraser","Pleistocene"
"190","MC_S5","MAS",8,0.09,36.996,0.254574999,"i",0.709599792957306,1720.80322265625,8.6828088760376,0.767158329486847,69.7683258056641,0.883617579936981,-0.494056731462479,0.491938471794128,0.696240723133087,0.477778404951096,-0.0361940525472164,0.348961770534515,2.86667943000793,0.409775048494339,0.482657670974731,-0.733640074729919,"alpine glacial drift, pre-Fraser","Pleistocene"
